,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
134,89275,7,MissedShots,0.9230000305175782,0.4929999923706055,0.10455973446369171,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1626,Granada,Real Madrid,1,2,2016-02-07 23:30:00,Daniel Carvajal,Cross
135,89282,29,Goal,0.9390000152587891,0.4540000152587891,0.5831853151321411,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1626,Granada,Real Madrid,1,2,2016-02-07 23:30:00,Daniel Carvajal,Pass
136,89292,54,MissedShots,0.9369999694824219,0.30700000762939456,0.06961438059806824,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1626,Granada,Real Madrid,1,2,2016-02-07 23:30:00,,Rebound
137,89293,56,SavedShot,0.8909999847412109,0.47299999237060547,0.44563817977905273,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1626,Granada,Real Madrid,1,2,2016-02-07 23:30:00,Luka Modric,Pass
138,89644,55,MissedShots,0.7659999847412109,0.7069999694824218,0.020043998956680298,Karim Benzema,h,2370,OpenPlay,2015,RightFoot,1629,Real Madrid,Athletic Club,4,2,2016-02-13 19:00:00,Daniel Carvajal,Pass
139,89649,81,MissedShots,0.8680000305175781,0.5609999847412109,0.09057765454053879,Karim Benzema,h,2370,OpenPlay,2015,RightFoot,1629,Real Madrid,Athletic Club,4,2,2016-02-13 19:00:00,Nacho,Cross
140,90113,31,MissedShots,0.879000015258789,0.345,0.0498429611325264,Karim Benzema,h,2370,SetPiece,2015,RightFoot,1650,Real Madrid,Atletico Madrid,0,1,2016-02-27 19:00:00,,Rebound
141,90346,5,Goal,0.8630000305175781,0.495,0.064476378262043,Karim Benzema,h,2370,OpenPlay,2015,RightFoot,1698,Real Madrid,Sevilla,4,0,2016-03-20 23:30:00,Gareth Bale,Cross
142,90353,20,SavedShot,0.9059999847412109,0.4640000152587891,0.07766745984554291,Karim Benzema,h,2370,FromCorner,2015,Head,1698,Real Madrid,Sevilla,4,0,2016-03-20 23:30:00,Toni Kroos,Cross
143,90359,34,SavedShot,0.855,0.34,0.06695594638586044,Karim Benzema,h,2370,OpenPlay,2015,RightFoot,1698,Real Madrid,Sevilla,4,0,2016-03-20 23:30:00,Gareth Bale,Pass
144,90363,48,MissedShots,0.8580000305175781,0.42700000762939455,0.10481614619493484,Karim Benzema,h,2370,OpenPlay,2015,RightFoot,1698,Real Madrid,Sevilla,4,0,2016-03-20 23:30:00,Gareth Bale,Pass
145,90372,65,BlockedShot,0.889000015258789,0.5070000076293946,0.43996843695640564,Karim Benzema,h,2370,OpenPlay,2015,RightFoot,1698,Real Madrid,Sevilla,4,0,2016-03-20 23:30:00,Cristiano Ronaldo,Pass
146,91554,24,BlockedShot,0.8590000152587891,0.5179999923706055,0.06964486837387085,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1702,Barcelona,Real Madrid,1,2,2016-04-02 22:30:00,Gareth Bale,HeadPass
147,91558,42,MissedShots,0.8680000305175781,0.5179999923706055,0.06482517719268799,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1702,Barcelona,Real Madrid,1,2,2016-04-02 22:30:00,Daniel Carvajal,Cross
148,91561,50,BlockedShot,0.875999984741211,0.605,0.10644874721765518,Karim Benzema,a,2370,OpenPlay,2015,LeftFoot,1702,Barcelona,Real Madrid,1,2,2016-04-02 22:30:00,Marcelo,Pass
149,91568,61,Goal,0.9359999847412109,0.47400001525878904,0.5340694785118103,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1702,Barcelona,Real Madrid,1,2,2016-04-02 22:30:00,,None
150,90438,12,SavedShot,0.95,0.6630000305175782,0.014255217276513577,Karim Benzema,a,2370,OpenPlay,2015,Head,1720,Getafe,Real Madrid,1,5,2016-04-16 18:00:00,Daniel Carvajal,Cross
151,90444,28,Goal,0.925,0.515,0.4349476993083954,Karim Benzema,a,2370,OpenPlay,2015,LeftFoot,1720,Getafe,Real Madrid,1,5,2016-04-16 18:00:00,James Rodríguez,Cross
152,90456,65,MissedShots,0.8530000305175781,0.4370000076293945,0.11954134702682495,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1720,Getafe,Real Madrid,1,5,2016-04-16 18:00:00,Lucas Vázquez,Pass
153,91525,7,SavedShot,0.875999984741211,0.38,0.0780104547739029,Karim Benzema,h,2370,OpenPlay,2015,RightFoot,1736,Real Madrid,Villarreal,3,0,2016-04-21 00:00:00,Luka Modric,Pass
154,91530,28,MissedShots,0.9540000152587891,0.40099998474121096,0.12322835624217987,Karim Benzema,h,2370,OpenPlay,2015,LeftFoot,1736,Real Madrid,Villarreal,3,0,2016-04-21 00:00:00,Danilo,Pass
155,91533,40,Goal,0.9290000152587891,0.48,0.4701747000217438,Karim Benzema,h,2370,OpenPlay,2015,Head,1736,Real Madrid,Villarreal,3,0,2016-04-21 00:00:00,,None
156,91544,73,BlockedShot,0.91,0.645,0.11784085631370544,Karim Benzema,h,2370,OpenPlay,2015,LeftFoot,1736,Real Madrid,Villarreal,3,0,2016-04-21 00:00:00,Cristiano Ronaldo,Pass
157,91547,87,MissedShots,0.9359999847412109,0.46599998474121096,0.14600770175457,Karim Benzema,h,2370,OpenPlay,2015,Head,1736,Real Madrid,Villarreal,3,0,2016-04-21 00:00:00,Marcelo,Cross
158,92211,11,MissedShots,0.9159999847412109,0.49700000762939456,0.5044981241226196,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1740,Rayo Vallecano,Real Madrid,2,3,2016-04-23 18:00:00,Mateo Kovacic,Throughball
159,92221,37,MissedShots,0.9269999694824219,0.504000015258789,0.12173742800951004,Karim Benzema,a,2370,FromCorner,2015,Head,1740,Rayo Vallecano,Real Madrid,2,3,2016-04-23 18:00:00,Toni Kroos,Cross
160,92791,18,MissedShots,0.9269999694824219,0.47700000762939454,0.05967562645673752,Karim Benzema,h,2370,FromCorner,2015,Head,1765,Real Madrid,Valencia,3,2,2016-05-08 19:00:00,James Rodríguez,Aerial
161,92796,31,MissedShots,0.9259999847412109,0.5929999923706055,0.10246521234512329,Karim Benzema,h,2370,OpenPlay,2015,LeftFoot,1765,Real Madrid,Valencia,3,2,2016-05-08 19:00:00,Danilo,Cross
162,92801,41,SavedShot,0.93,0.539000015258789,0.43672817945480347,Karim Benzema,h,2370,OpenPlay,2015,RightFoot,1765,Real Madrid,Valencia,3,2,2016-05-08 19:00:00,Cristiano Ronaldo,Cross
163,92802,41,Goal,0.955999984741211,0.5829999923706055,0.5057435035705566,Karim Benzema,h,2370,OpenPlay,2015,RightFoot,1765,Real Madrid,Valencia,3,2,2016-05-08 19:00:00,,Dispossessed
164,92805,48,SavedShot,0.9159999847412109,0.48200000762939454,0.37603291869163513,Karim Benzema,h,2370,OpenPlay,2015,Head,1765,Real Madrid,Valencia,3,2,2016-05-08 19:00:00,Lucas Vázquez,Cross
165,92371,6,MissedShots,0.88,0.575,0.1077941432595253,Karim Benzema,a,2370,OpenPlay,2015,LeftFoot,1770,Deportivo La Coruna,Real Madrid,0,2,2016-05-14 19:00:00,Gareth Bale,Pass
166,92378,29,SavedShot,0.8159999847412109,0.5590000152587891,0.08015185594558716,Karim Benzema,a,2370,OpenPlay,2015,RightFoot,1770,Deportivo La Coruna,Real Madrid,0,2,2016-05-14 19:00:00,Cristiano Ronaldo,Pass
167,135577,75,ShotOnPost,0.8819999694824219,0.4909999847412109,0.13919289410114288,Karim Benzema,h,2370,OpenPlay,2016,LeftFoot,1801,Real Madrid,Osasuna,5,2,2016-09-10 18:00:00,Nacho,Pass
168,135581,89,MissedShots,0.879000015258789,0.6730000305175782,0.0638025552034378,Karim Benzema,h,2370,OpenPlay,2016,LeftFoot,1801,Real Madrid,Osasuna,5,2,2016-09-10 18:00:00,Danilo,Pass
169,135582,90,ShotOnPost,0.9380000305175781,0.4779999923706055,0.20005708932876587,Karim Benzema,h,2370,OpenPlay,2016,OtherBodyPart,1801,Real Madrid,Osasuna,5,2,2016-09-10 18:00:00,Lucas Vázquez,Cross
170,135993,58,SavedShot,0.9290000152587891,0.534000015258789,0.13560828566551208,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,1817,Espanyol,Real Madrid,0,2,2016-09-18 22:45:00,Marco Asensio,HeadPass
171,135996,67,BlockedShot,0.955999984741211,0.34900001525878904,0.09088126569986343,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,1817,Espanyol,Real Madrid,0,2,2016-09-18 22:45:00,,BallTouch
172,135997,68,SavedShot,0.7619999694824219,0.73,0.02428082935512066,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,1817,Espanyol,Real Madrid,0,2,2016-09-18 22:45:00,Marco Asensio,Pass
173,135998,70,Goal,0.9359999847412109,0.485,0.5999623537063599,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,1817,Espanyol,Real Madrid,0,2,2016-09-18 22:45:00,Lucas Vázquez,Pass
174,136229,10,BlockedShot,0.8919999694824219,0.5790000152587891,0.07222931832075119,Karim Benzema,h,2370,FromCorner,2016,LeftFoot,1821,Real Madrid,Villarreal,1,1,2016-09-21 22:00:00,Mateo Kovacic,Pass
175,136230,17,BlockedShot,0.9669999694824218,0.5320000076293945,0.1503506451845169,Karim Benzema,h,2370,OpenPlay,2016,Head,1821,Real Madrid,Villarreal,1,1,2016-09-21 22:00:00,Gareth Bale,Aerial
176,136245,49,MissedShots,0.904000015258789,0.47900001525878905,0.10004046559333801,Karim Benzema,h,2370,OpenPlay,2016,Head,1821,Real Madrid,Villarreal,1,1,2016-09-21 22:00:00,Mateo Kovacic,Throughball
177,136251,75,MissedShots,0.9169999694824219,0.53,0.061456501483917236,Karim Benzema,h,2370,OpenPlay,2016,Head,1821,Real Madrid,Villarreal,1,1,2016-09-21 22:00:00,Toni Kroos,Aerial
178,136468,63,SavedShot,0.965,0.44599998474121094,0.14400793612003326,Karim Benzema,a,2370,FromCorner,2016,RightFoot,1833,Las Palmas,Real Madrid,2,2,2016-09-24 22:45:00,Raphael Varane,Rebound
179,136471,66,Goal,0.9290000152587891,0.504000015258789,0.574724555015564,Karim Benzema,a,2370,OpenPlay,2016,LeftFoot,1833,Las Palmas,Real Madrid,2,2,2016-09-24 22:45:00,,Rebound
180,136475,90,MissedShots,0.919000015258789,0.575,0.08870479464530945,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,1833,Las Palmas,Real Madrid,2,2,2016-09-24 22:45:00,Daniel Carvajal,Cross
181,136685,29,MissedShots,0.9580000305175781,0.5159999847412109,0.15165747702121735,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,1845,Real Madrid,Eibar,1,1,2016-10-02 18:15:00,Danilo,Pass
182,137047,30,Goal,0.9290000152587891,0.6370000076293946,0.3511810004711151,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,1853,Real Betis,Real Madrid,1,6,2016-10-15 22:45:00,Toni Kroos,Pass
183,137049,38,BlockedShot,0.7769999694824219,0.6519999694824219,0.024469491094350815,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,1853,Real Betis,Real Madrid,1,6,2016-10-15 22:45:00,Isco,Pass
184,137052,46,MissedShots,0.8530000305175781,0.4929999923706055,0.08348037302494049,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,1853,Real Betis,Real Madrid,1,6,2016-10-15 22:45:00,Daniel Carvajal,Cross
185,137061,70,SavedShot,0.889000015258789,0.40400001525878904,0.13370229303836823,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,1853,Real Betis,Real Madrid,1,6,2016-10-15 22:45:00,Lucas Vázquez,Throughball
186,137553,6,Goal,0.9059999847412109,0.45799999237060546,0.4684861898422241,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,1868,Real Madrid,Athletic Club,2,1,2016-10-23 22:45:00,Isco,Pass
187,137571,59,SavedShot,0.92,0.5479999923706055,0.12804178893566132,Karim Benzema,h,2370,OpenPlay,2016,Head,1868,Real Madrid,Athletic Club,2,1,2016-10-23 22:45:00,Isco,Cross
188,138245,47,MissedShots,0.91,0.46599998474121096,0.12727005779743195,Karim Benzema,h,2370,OpenPlay,2016,Head,2798,Real Madrid,Sporting Gijon,2,1,2016-11-26 19:15:00,Lucas Vázquez,Cross
189,138247,57,SavedShot,0.9390000152587891,0.49900001525878906,0.5480014085769653,Karim Benzema,h,2370,OpenPlay,2016,Head,2798,Real Madrid,Sporting Gijon,2,1,2016-11-26 19:15:00,Lucas Vázquez,Cross
190,138560,21,BlockedShot,0.8769999694824219,0.485,0.07882560044527054,Karim Benzema,a,2370,OpenPlay,2016,LeftFoot,3164,Barcelona,Real Madrid,1,1,2016-12-03 19:15:00,Lucas Vázquez,Cross
191,139267,19,Goal,0.9569999694824218,0.5259999847412109,0.6514508724212646,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,3885,Real Madrid,Granada,5,0,2017-01-07 16:00:00,,Rebound
192,139276,45,SavedShot,0.8319999694824218,0.4759999847412109,0.10586198419332504,Karim Benzema,h,2370,OpenPlay,2016,LeftFoot,3885,Real Madrid,Granada,5,0,2017-01-07 16:00:00,Daniel Carvajal,Pass
193,139278,52,MissedShots,0.8640000152587891,0.6229999923706054,0.08641218394041061,Karim Benzema,h,2370,OpenPlay,2016,LeftFoot,3885,Real Madrid,Granada,5,0,2017-01-07 16:00:00,Nacho,BallTouch
194,139286,87,BlockedShot,0.9380000305175781,0.504000015258789,0.07647280395030975,Karim Benzema,h,2370,FromCorner,2016,Head,3885,Real Madrid,Granada,5,0,2017-01-07 16:00:00,Marco Asensio,Aerial
195,140154,62,MissedShots,0.915,0.44299999237060544,0.5026904344558716,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3902,Sevilla,Real Madrid,2,1,2017-01-15 23:45:00,Luka Modric,Pass
196,140153,62,BlockedShot,0.909000015258789,0.39599998474121095,0.081501305103302,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3902,Sevilla,Real Madrid,2,1,2017-01-15 23:45:00,,None
197,141301,10,MissedShots,0.904000015258789,0.5270000076293946,0.10966361314058304,Karim Benzema,h,2370,OpenPlay,2016,Head,3906,Real Madrid,Malaga,2,1,2017-01-21 18:15:00,Lucas Vázquez,Cross
198,141308,25,MissedShots,0.855999984741211,0.38799999237060545,0.047376345843076706,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,3906,Real Madrid,Malaga,2,1,2017-01-21 18:15:00,Toni Kroos,Chipped
199,141316,64,BlockedShot,0.8619999694824219,0.6759999847412109,0.04971858859062195,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,3906,Real Madrid,Malaga,2,1,2017-01-21 18:15:00,Toni Kroos,Pass
200,141045,4,MissedShots,0.855999984741211,0.3840000152587891,0.045932572335004807,Karim Benzema,a,2370,FromCorner,2016,LeftFoot,3934,Osasuna,Real Madrid,1,3,2017-02-11 19:45:00,Sergio Ramos,Pass
201,141053,34,SavedShot,0.95,0.5320000076293945,0.6192567944526672,Karim Benzema,a,2370,OpenPlay,2016,LeftFoot,3934,Osasuna,Real Madrid,1,3,2017-02-11 19:45:00,Cristiano Ronaldo,Pass
202,140988,20,SavedShot,0.7580000305175781,0.624000015258789,0.02058444917201996,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3954,Valencia,Real Madrid,2,1,2017-02-22 17:45:00,James Rodríguez,Pass
203,141004,71,BlockedShot,0.7609999847412109,0.69,0.019683856517076492,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3954,Valencia,Real Madrid,2,1,2017-02-22 17:45:00,Toni Kroos,Pass
204,140595,13,BlockedShot,0.88,0.5109999847412109,0.023975377902388573,Karim Benzema,a,2370,OpenPlay,2016,Head,3962,Villarreal,Real Madrid,2,3,2017-02-26 19:45:00,Gareth Bale,Aerial
205,140598,23,SavedShot,0.9719999694824218,0.42700000762939455,0.07802360504865646,Karim Benzema,a,2370,OpenPlay,2016,OtherBodyPart,3962,Villarreal,Real Madrid,2,3,2017-02-26 19:45:00,Marcelo,Aerial
206,140604,36,SavedShot,0.9569999694824218,0.629000015258789,0.056969352066516876,Karim Benzema,a,2370,OpenPlay,2016,LeftFoot,3962,Villarreal,Real Madrid,2,3,2017-02-26 19:45:00,Daniel Carvajal,Cross
207,140605,46,SavedShot,0.88,0.5329999923706055,0.11716987937688828,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3962,Villarreal,Real Madrid,2,3,2017-02-26 19:45:00,Gareth Bale,Pass
208,140610,60,BlockedShot,0.865,0.49700000762939456,0.07679136097431183,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3962,Villarreal,Real Madrid,2,3,2017-02-26 19:45:00,,Rebound
209,138604,73,MissedShots,0.9059999847412109,0.49700000762939456,0.11920559406280518,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,3965,Real Madrid,Las Palmas,3,3,2017-03-01 20:30:00,Lucas Vázquez,Pass
210,138609,82,BlockedShot,0.8880000305175781,0.5379999923706055,0.2771531045436859,Karim Benzema,h,2370,OpenPlay,2016,LeftFoot,3965,Real Madrid,Las Palmas,3,3,2017-03-01 20:30:00,James Rodríguez,HeadPass
211,139520,13,Goal,0.9490000152587891,0.42200000762939455,0.4730478823184967,Karim Benzema,a,2370,OpenPlay,2016,LeftFoot,3982,Eibar,Real Madrid,1,4,2017-03-04 15:15:00,,Rebound
212,139519,13,SavedShot,0.9390000152587891,0.31799999237060544,0.027081722393631935,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3982,Eibar,Real Madrid,1,4,2017-03-04 15:15:00,Marco Asensio,Cross
213,139522,24,Goal,0.9569999694824218,0.524000015258789,0.564536452293396,Karim Benzema,a,2370,SetPiece,2016,RightFoot,3982,Eibar,Real Madrid,1,4,2017-03-04 15:15:00,James Rodríguez,Cross
214,139529,43,SavedShot,0.9069999694824219,0.7380000305175781,0.08056966960430145,Karim Benzema,a,2370,OpenPlay,2016,LeftFoot,3982,Eibar,Real Madrid,1,4,2017-03-04 15:15:00,James Rodríguez,Chipped
215,139531,48,MissedShots,0.955,0.6940000152587891,0.08042661845684052,Karim Benzema,a,2370,OpenPlay,2016,LeftFoot,3982,Eibar,Real Madrid,1,4,2017-03-04 15:15:00,Nacho,HeadPass
216,141456,24,Goal,0.9019999694824219,0.43900001525878907,0.4195505380630493,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3999,Athletic Club,Real Madrid,1,2,2017-03-18 15:15:00,Cristiano Ronaldo,Pass
217,142047,15,MissedShots,0.7980000305175782,0.43,0.03959699720144272,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,4005,Real Madrid,Alaves,3,0,2017-04-02 15:15:00,Danilo,Pass
218,142053,30,Goal,0.894000015258789,0.44299999237060544,0.122921884059906,Karim Benzema,h,2370,OpenPlay,2016,LeftFoot,4005,Real Madrid,Alaves,3,0,2017-04-02 15:15:00,Daniel Carvajal,Pass
219,141963,27,SavedShot,0.835999984741211,0.524000015258789,0.10163246840238571,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,4026,Real Madrid,Atletico Madrid,1,1,2017-04-08 15:15:00,Cristiano Ronaldo,LayOff
220,141974,47,SavedShot,0.965999984741211,0.425,0.4759131371974945,Karim Benzema,h,2370,OpenPlay,2016,LeftFoot,4026,Real Madrid,Atletico Madrid,1,1,2017-04-08 15:15:00,Cristiano Ronaldo,HeadPass
221,141980,66,BlockedShot,0.8480000305175781,0.6409999847412109,0.06637127697467804,Karim Benzema,h,2370,OpenPlay,2016,LeftFoot,4026,Real Madrid,Atletico Madrid,1,1,2017-04-08 15:15:00,Toni Kroos,Pass
222,141988,17,SavedShot,0.8530000305175781,0.34200000762939453,0.04203077033162117,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,4047,Real Madrid,Barcelona,2,3,2017-04-23 19:45:00,Luka Modric,Pass
223,142002,52,SavedShot,0.9540000152587891,0.575,0.4004465639591217,Karim Benzema,h,2370,OpenPlay,2016,Head,4047,Real Madrid,Barcelona,2,3,2017-04-23 19:45:00,Marcelo,Cross
224,143532,11,SavedShot,0.93,0.585,0.10155346244573593,Karim Benzema,h,2370,OpenPlay,2016,Head,4068,Real Madrid,Valencia,2,1,2017-04-29 15:15:00,Cristiano Ronaldo,Cross
225,143534,17,SavedShot,0.8240000152587891,0.49400001525878906,0.05846042558550835,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,4068,Real Madrid,Valencia,2,1,2017-04-29 15:15:00,James Rodríguez,Pass
226,143545,54,ShotOnPost,0.87,0.6469999694824219,0.10165505111217499,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,4068,Real Madrid,Valencia,2,1,2017-04-29 15:15:00,Marcelo,TakeOn
227,143549,62,MissedShots,0.8209999847412109,0.525,0.08009153604507446,Karim Benzema,h,2370,OpenPlay,2016,RightFoot,4068,Real Madrid,Valencia,2,1,2017-04-29 15:15:00,James Rodríguez,Pass
228,143958,66,BlockedShot,0.8569999694824219,0.425,0.13385622203350067,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,4077,Granada,Real Madrid,0,4,2017-05-06 19:45:00,Casemiro,TakeOn
229,143964,83,MissedShots,0.8830000305175781,0.6409999847412109,0.11516386270523071,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,4077,Granada,Real Madrid,0,4,2017-05-06 19:45:00,Mariano,Pass
230,143966,90,SavedShot,0.8190000152587891,0.5479999923706055,0.08149225264787674,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,4077,Granada,Real Madrid,0,4,2017-05-06 19:45:00,James Rodríguez,Pass
231,139937,44,SavedShot,0.8540000152587891,0.539000015258789,0.10561607778072357,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3924,Celta Vigo,Real Madrid,1,4,2017-05-17 20:00:00,Toni Kroos,Pass
232,139944,69,Goal,0.9569999694824218,0.5029999923706054,0.7243598103523254,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3924,Celta Vigo,Real Madrid,1,4,2017-05-17 20:00:00,Marcelo,Pass
233,139949,84,SavedShot,0.9459999847412109,0.500999984741211,0.6844074726104736,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,3924,Celta Vigo,Real Madrid,1,4,2017-05-17 20:00:00,Luka Modric,Pass
234,143412,13,BlockedShot,0.9619999694824218,0.32799999237060545,0.039243798702955246,Karim Benzema,a,2370,OpenPlay,2016,RightFoot,4099,Malaga,Real Madrid,0,2,2017-05-21 19:00:00,Marcelo,Cross
235,143430,54,Goal,0.9630000305175781,0.505,0.6929011344909668,Karim Benzema,a,2370,FromCorner,2016,RightFoot,4099,Malaga,Real Madrid,0,2,2017-05-21 19:00:00,Raphael Varane,Rebound
236,169316,20,MissedShots,0.9369999694824219,0.6759999847412109,0.06971664726734161,Karim Benzema,h,2370,OpenPlay,2017,LeftFoot,7897,Real Madrid,Valencia,2,2,2017-08-27 21:15:00,Gareth Bale,Pass
237,169320,35,SavedShot,0.8390000152587891,0.45599998474121095,0.0874246209859848,Karim Benzema,h,2370,OpenPlay,2017,RightFoot,7897,Real Madrid,Valencia,2,2,2017-08-27 21:15:00,Marcelo,Pass
238,169321,42,MissedShots,0.9490000152587891,0.4879999923706055,0.5369223952293396,Karim Benzema,h,2370,OpenPlay,2017,RightFoot,7897,Real Madrid,Valencia,2,2,2017-08-27 21:15:00,Gareth Bale,Cross
239,169322,44,MissedShots,0.92,0.505,0.3767954111099243,Karim Benzema,h,2370,OpenPlay,2017,Head,7897,Real Madrid,Valencia,2,2,2017-08-27 21:15:00,Toni Kroos,Cross
240,169324,52,MissedShots,0.9119999694824219,0.500999984741211,0.3466699719429016,Karim Benzema,h,2370,OpenPlay,2017,RightFoot,7897,Real Madrid,Valencia,2,2,2017-08-27 21:15:00,Marcelo,Cross
241,169337,86,MissedShots,0.935,0.5459999847412109,0.41115397214889526,Karim Benzema,h,2370,OpenPlay,2017,LeftFoot,7897,Real Madrid,Valencia,2,2,2017-08-27 21:15:00,Marco Asensio,Cross
242,169339,87,MissedShots,0.9059999847412109,0.5320000076293945,0.4349934756755829,Karim Benzema,h,2370,OpenPlay,2017,RightFoot,7897,Real Madrid,Valencia,2,2,2017-08-27 21:15:00,,Rebound
243,169341,91,SavedShot,0.9359999847412109,0.5129999923706055,0.49535539746284485,Karim Benzema,h,2370,OpenPlay,2017,Head,7897,Real Madrid,Valencia,2,2,2017-08-27 21:15:00,Daniel Carvajal,Aerial
244,169568,13,SavedShot,0.8730000305175781,0.64,0.012353076599538326,Karim Benzema,h,2370,OpenPlay,2017,Head,7899,Real Madrid,Levante,1,1,2017-09-09 12:00:00,Lucas Vázquez,Cross
245,170496,27,SavedShot,0.9630000305175781,0.40700000762939453,0.12776443362236023,Karim Benzema,a,2370,OpenPlay,2017,RightFoot,7953,Getafe,Real Madrid,1,2,2017-10-14 15:15:00,Lucas Vázquez,Pass
246,170498,35,BlockedShot,0.8190000152587891,0.4209999847412109,0.0476444736123085,Karim Benzema,a,2370,OpenPlay,2017,LeftFoot,7953,Getafe,Real Madrid,1,2,2017-10-14 15:15:00,Cristiano Ronaldo,Pass
247,170501,38,Goal,0.8930000305175781,0.3220000076293945,0.28716111183166504,Karim Benzema,a,2370,OpenPlay,2017,RightFoot,7953,Getafe,Real Madrid,1,2,2017-10-14 15:15:00,,TakeOn
248,170976,65,MissedShots,0.8819999694824219,0.36900001525878906,0.05752534791827202,Karim Benzema,h,2370,OpenPlay,2017,RightFoot,7961,Real Madrid,Eibar,3,0,2017-10-22 19:45:00,Cristiano Ronaldo,Rebound
249,170977,73,BlockedShot,0.85,0.615999984741211,0.08464562147855759,Karim Benzema,h,2370,OpenPlay,2017,RightFoot,7961,Real Madrid,Eibar,3,0,2017-10-22 19:45:00,Cristiano Ronaldo,Pass
250,171632,30,MissedShots,0.9019999694824219,0.674000015258789,0.09884583204984665,Karim Benzema,a,2370,OpenPlay,2017,LeftFoot,7973,Girona,Real Madrid,2,1,2017-10-29 15:15:00,Cristiano Ronaldo,TakeOn
251,171638,50,BlockedShot,0.879000015258789,0.4540000152587891,0.10117922723293304,Karim Benzema,a,2370,OpenPlay,2017,LeftFoot,7973,Girona,Real Madrid,2,1,2017-10-29 15:15:00,,None
252,172109,3,SavedShot,0.895,0.41200000762939454,0.40344473719596863,Karim Benzema,h,2370,OpenPlay,2017,RightFoot,7983,Real Madrid,Las Palmas,3,0,2017-11-05 19:45:00,Cristiano Ronaldo,Throughball
253,172122,38,BlockedShot,0.9019999694824219,0.47400001525878904,0.11410397291183472,Karim Benzema,h,2370,OpenPlay,2017,Head,7983,Real Madrid,Las Palmas,3,0,2017-11-05 19:45:00,Marco Asensio,Cross
254,171458,8,Goal,0.975999984741211,0.5179999923706055,0.8857069611549377,Karim Benzema,h,2370,OpenPlay,2017,Head,8004,Real Madrid,Malaga,3,2,2017-11-25 15:15:00,,Rebound
255,171466,29,MissedShots,0.9259999847412109,0.33,0.07787269353866577,Karim Benzema,h,2370,OpenPlay,2017,RightFoot,8004,Real Madrid,Malaga,3,2,2017-11-25 15:15:00,Daniel Carvajal,Pass
256,171997,7,ShotOnPost,0.9119999694824219,0.4759999847412109,0.36818769574165344,Karim Benzema,a,2370,OpenPlay,2017,LeftFoot,8015,Athletic Club,Real Madrid,0,0,2017-12-02 19:45:00,Isco,Cross
257,179978,19,MissedShots,0.9290000152587891,0.425,0.12828047573566437,Karim Benzema,h,2370,OpenPlay,2017,Head,8025,Real Madrid,Sevilla,5,0,2017-12-09 15:15:00,Marco Asensio,Cross
258,179994,55,BlockedShot,0.8130000305175781,0.5320000076293945,0.0794985294342041,Karim Benzema,h,2370,OpenPlay,2017,RightFoot,8025,Real Madrid,Sevilla,5,0,2017-12-09 15:15:00,Cristiano Ronaldo,Pass
